sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
multiwoz_PMUL2319_turn2,multiwoz,en,PMUL2319,2,278,17.02,long,streaming,0.0690,0.0186,1061.42,
multiwoz_PMUL4499_turn2,multiwoz,en,PMUL4499,2,238,17.09,long,non-streaming,0.1860,0.0388,986.42,
multiwoz_PMUL4499_turn2,multiwoz,en,PMUL4499,2,238,17.09,long,streaming,0.1860,0.0345,746.39,
multiwoz_MUL1031_turn2,multiwoz,en,MUL1031,2,243,17.12,long,non-streaming,0.1395,0.0759,1109.89,
multiwoz_MUL1031_turn2,multiwoz,en,MUL1031,2,243,17.12,long,streaming,0.1163,0.0380,662.46,
crosswoz_8717_turn2,crosswoz,zh,8717,2,88,17.28,long,non-streaming,0.0533,0.0779,1516.11,
crosswoz_8717_turn2,crosswoz,zh,8717,2,88,17.28,long,streaming,0.0533,0.0909,950.85,
crosswoz_9394_turn2,crosswoz,zh,9394,2,77,17.37,long,non-streaming,0.1429,0.1667,1509.76,
crosswoz_9394_turn2,crosswoz,zh,9394,2,77,17.37,long,streaming,0.1143,0.1389,698.35,
multiwoz_MUL1001_turn2,multiwoz,en,MUL1001,2,245,17.38,long,non-streaming,0.1522,0.0588,1196.48,
multiwoz_MUL1001_turn2,multiwoz,en,MUL1001,2,245,17.38,long,streaming,0.2174,0.1092,1004.24,
multiwoz_MUL1320_turn3,multiwoz,en,MUL1320,3,244,17.44,long,non-streaming,0.1042,0.0342,1172.61,
multiwoz_MUL1320_turn3,multiwoz,en,MUL1320,3,244,17.44,long,streaming,0.1875,0.0470,624.39,
multiwoz_MUL1191_turn2,multiwoz,en,MUL1191,2,248,17.54,long,non-streaming,0.2549,0.1066,1171.29,
multiwoz_MUL1191_turn2,multiwoz,en,MUL1191,2,248,17.54,long,streaming,0.2549,0.1025,1076.92,
crosswoz_10382_turn2,crosswoz,zh,10382,2,87,17.61,long,non-streaming,0.0658,0.0897,1476.58,
crosswoz_10382_turn2,crosswoz,zh,10382,2,87,17.61,long,streaming,0.0658,0.0897,670.91,
crosswoz_7310_turn2,crosswoz,zh,7310,2,89,17.80,long,non-streaming,0.1096,0.1316,1510.47,
crosswoz_7310_turn2,crosswoz,zh,7310,2,89,17.80,long,streaming,0.0959,0.1053,1287.17,
crosswoz_10661_turn2,crosswoz,zh,10661,2,92,18.02,long,non-streaming,0.0375,0.0610,1586.72,
crosswoz_10661_turn2,crosswoz,zh,10661,2,92,18.02,long,streaming,0.5375,0.5488,1688.74,
crosswoz_7701_turn2,crosswoz,zh,7701,2,90,18.11,long,non-streaming,0.0400,0.0641,1473.28,
crosswoz_7701_turn2,crosswoz,zh,7701,2,90,18.11,long,streaming,0.0400,0.0513,899.25,
crosswoz_9956_turn3,crosswoz,zh,9956,3,83,18.11,long,non-streaming,0.0145,0.0685,1531.26,
crosswoz_9956_turn3,crosswoz,zh,9956,3,83,18.11,long,streaming,0.0145,0.0411,577.55,
crosswoz_8424_turn2,crosswoz,zh,8424,2,89,18.34,long,non-streaming,0.0260,0.0506,1467.13,
crosswoz_8424_turn2,crosswoz,zh,8424,2,89,18.34,long,streaming,0.0260,0.0380,897.41,
multiwoz_MUL1459_turn2,multiwoz,en,MUL1459,2,285,18.38,long,non-streaming,0.1034,0.0288,1504.45,
multiwoz_MUL1459_turn2,multiwoz,en,MUL1459,2,285,18.38,long,streaming,0.1034,0.0288,793.87,
multiwoz_PMUL2175_turn2,multiwoz,en,PMUL2175,2,289,18.65,long,non-streaming,0.2000,0.1107,1152.72,
multiwoz_PMUL2175_turn2,multiwoz,en,PMUL2175,2,289,18.65,long,streaming,0.1800,0.1179,919.70,
crosswoz_11406_turn2,crosswoz,zh,11406,2,92,18.89,long,non-streaming,0.0886,0.1111,1429.63,
crosswoz_11406_turn2,crosswoz,zh,11406,2,92,18.89,long,streaming,0.0886,0.0988,637.48,
multiwoz_MUL2157_turn2,multiwoz,en,MUL2157,2,269,18.92,long,non-streaming,0.3077,0.1303,1340.06,
multiwoz_MUL2157_turn2,multiwoz,en,MUL2157,2,269,18.92,long,streaming,0.3077,0.1264,876.44,
multiwoz_MUL1330_turn2,multiwoz,en,MUL1330,2,302,18.99,long,non-streaming,0.0727,0.0445,1253.87,
multiwoz_MUL1330_turn2,multiwoz,en,MUL1330,2,302,18.99,long,streaming,0.5636,0.5205,1302.79,
crosswoz_497_turn2,crosswoz,zh,497,2,98,19.02,long,non-streaming,0.0471,0.0690,1669.19,
crosswoz_497_turn2,crosswoz,zh,497,2,98,19.02,long,streaming,0.0706,0.0805,1471.82,
crosswoz_10197_turn2,crosswoz,zh,10197,2,98,19.05,long,non-streaming,0.0361,0.0588,1604.33,
crosswoz_10197_turn2,crosswoz,zh,10197,2,98,19.05,long,streaming,0.3855,0.4000,1719.61,
crosswoz_962_turn2,crosswoz,zh,962,2,93,19.21,long,non-streaming,0.0610,0.0833,1499.08,
crosswoz_962_turn2,crosswoz,zh,962,2,93,19.21,long,streaming,0.0732,0.0833,870.15,
multiwoz_MUL1003_turn3,multiwoz,en,MUL1003,3,297,19.24,long,non-streaming,0.0000,0.0000,1294.24,
multiwoz_MUL1003_turn3,multiwoz,en,MUL1003,3,297,19.24,long,streaming,0.0508,0.0104,725.39,
crosswoz_2228_turn2,crosswoz,zh,2228,2,93,19.46,long,non-streaming,0.0617,0.0843,1598.47,
crosswoz_2228_turn2,crosswoz,zh,2228,2,93,19.46,long,streaming,0.0864,0.1205,794.47,
crosswoz_10574_turn2,crosswoz,zh,10574,2,93,19.47,long,non-streaming,0.0610,0.0833,1483.56,
crosswoz_10574_turn2,crosswoz,zh,10574,2,93,19.47,long,streaming,0.0610,0.0833,1122.26,
crosswoz_422_turn2,crosswoz,zh,422,2,98,19.48,long,non-streaming,0.0471,0.0690,1582.53,
crosswoz_422_turn2,crosswoz,zh,422,2,98,19.48,long,streaming,0.0353,0.0690,1118.98,
multiwoz_MUL0789_turn2,multiwoz,en,MUL0789,2,256,19.52,long,non-streaming,0.1765,0.0766,1310.16,
multiwoz_MUL0789_turn2,multiwoz,en,MUL0789,2,256,19.52,long,streaming,0.2157,0.0927,735.98,
multiwoz_PMUL0322_turn3,multiwoz,en,PMUL0322,3,283,19.80,long,non-streaming,0.1455,0.0625,1326.73,
multiwoz_PMUL0322_turn3,multiwoz,en,PMUL0322,3,283,19.80,long,streaming,0.2182,0.0735,650.90,
multiwoz_MUL0711_turn2,multiwoz,en,MUL0711,2,262,19.82,long,non-streaming,0.1071,0.0235,1198.35,
multiwoz_MUL0711_turn2,multiwoz,en,MUL0711,2,262,19.82,long,streaming,0.1071,0.0353,897.77,
crosswoz_7196_turn2,crosswoz,zh,7196,2,102,19.83,long,non-streaming,0.0870,0.1064,1706.06,
crosswoz_7196_turn2,crosswoz,zh,7196,2,102,19.83,long,streaming,0.4022,0.4149,1788.52,
multiwoz_MUL0666_turn2,multiwoz,en,MUL0666,2,284,19.86,long,non-streaming,0.2000,0.0618,1245.76,
multiwoz_MUL0666_turn2,multiwoz,en,MUL0666,2,284,19.86,long,streaming,0.2364,0.0655,927.06,
multiwoz_MUL0641_turn2,multiwoz,en,MUL0641,2,299,20.17,long,non-streaming,0.1250,0.0379,1378.29,
multiwoz_MUL0641_turn2,multiwoz,en,MUL0641,2,299,20.17,long,streaming,0.5179,0.4207,1458.44,
crosswoz_1101_turn2,crosswoz,zh,1101,2,94,20.52,long,non-streaming,0.0759,0.0988,1732.21,
crosswoz_1101_turn2,crosswoz,zh,1101,2,94,20.52,long,streaming,0.0886,0.1235,722.17,
multiwoz_PMUL0237_turn4,multiwoz,en,PMUL0237,4,323,20.55,long,non-streaming,0.1379,0.0351,1445.69,
multiwoz_PMUL0237_turn4,multiwoz,en,PMUL0237,4,323,20.55,long,streaming,0.5172,0.5112,1516.49,
crosswoz_8707_turn2,crosswoz,zh,8707,2,96,20.62,long,non-streaming,0.0000,0.0227,1595.26,
crosswoz_8707_turn2,crosswoz,zh,8707,2,96,20.62,long,streaming,0.3488,0.3636,1687.66,
crosswoz_8907_turn2,crosswoz,zh,8907,2,108,20.70,long,non-streaming,0.0645,0.0833,1678.44,
crosswoz_8907_turn2,crosswoz,zh,8907,2,108,20.70,long,streaming,0.3548,0.3750,1817.92,
multiwoz_MUL1215_turn2,multiwoz,en,MUL1215,2,220,20.93,long,non-streaming,0.3571,0.1193,1279.45,
multiwoz_MUL1215_turn2,multiwoz,en,MUL1215,2,220,20.93,long,streaming,0.5952,0.3670,1348.33,
multiwoz_MUL1353_turn2,multiwoz,en,MUL1353,2,289,21.07,long,non-streaming,0.2885,0.0929,1338.85,
multiwoz_MUL1353_turn2,multiwoz,en,MUL1353,2,289,21.07,long,streaming,0.3077,0.0821,875.73,
multiwoz_PMUL2590_turn3,multiwoz,en,PMUL2590,3,294,21.14,long,non-streaming,0.2407,0.1719,1325.49,
multiwoz_PMUL2590_turn3,multiwoz,en,PMUL2590,3,294,21.14,long,streaming,0.2407,0.1649,817.88,
crosswoz_11334_turn2,crosswoz,zh,11334,2,103,21.25,long,non-streaming,0.0455,0.0667,1806.26,
crosswoz_11334_turn2,crosswoz,zh,11334,2,103,21.25,long,streaming,0.0341,0.0778,1177.34,
crosswoz_10749_turn2,crosswoz,zh,10749,2,103,21.50,long,non-streaming,0.0110,0.0323,1737.47,
crosswoz_10749_turn2,crosswoz,zh,10749,2,103,21.50,long,streaming,0.0110,0.0538,1150.34,
multiwoz_PMUL2296_turn2,multiwoz,en,PMUL2296,2,326,21.51,long,non-streaming,0.0308,0.0255,1524.44,
multiwoz_PMUL2296_turn2,multiwoz,en,PMUL2296,2,326,21.51,long,streaming,0.0615,0.0287,797.67,
crosswoz_9577_turn2,crosswoz,zh,9577,2,109,21.77,long,non-streaming,0.0105,0.0309,1677.13,
crosswoz_9577_turn2,crosswoz,zh,9577,2,109,21.77,long,streaming,0.0316,0.0619,1007.13,
crosswoz_9173_turn2,crosswoz,zh,9173,2,110,22.05,long,non-streaming,0.0220,0.0526,1600.87,
crosswoz_9173_turn2,crosswoz,zh,9173,2,110,22.05,long,streaming,0.0220,0.0526,1229.19,
multiwoz_MUL0176_turn3,multiwoz,en,MUL0176,3,360,22.07,long,non-streaming,0.1176,0.0344,1453.90,
multiwoz_MUL0176_turn3,multiwoz,en,MUL0176,3,360,22.07,long,streaming,0.1029,0.0315,1133.80,
multiwoz_MUL0084_turn3,multiwoz,en,MUL0084,3,285,22.15,long,non-streaming,0.2500,0.1209,1426.66,
multiwoz_MUL0084_turn3,multiwoz,en,MUL0084,3,285,22.15,long,streaming,0.3929,0.1575,789.24,
crosswoz_11730_turn2,crosswoz,zh,11730,2,112,22.45,long,non-streaming,0.1398,0.1579,1769.42,
crosswoz_11730_turn2,crosswoz,zh,11730,2,112,22.45,long,streaming,0.1505,0.1789,985.22,
crosswoz_10331_turn2,crosswoz,zh,10331,2,113,22.48,long,non-streaming,0.0408,0.0600,1689.82,
crosswoz_10331_turn2,crosswoz,zh,10331,2,113,22.48,long,streaming,0.0408,0.0800,1007.85,
multiwoz_MUL1332_turn3,multiwoz,en,MUL1332,3,286,22.52,long,non-streaming,0.3750,0.1920,1510.62,
multiwoz_MUL1332_turn3,multiwoz,en,MUL1332,3,286,22.52,long,streaming,0.3571,0.1884,1110.89,
multiwoz_PMUL1904_turn3,multiwoz,en,PMUL1904,3,293,22.54,long,non-streaming,0.1404,0.0986,1425.94,
multiwoz_PMUL1904_turn3,multiwoz,en,PMUL1904,3,293,22.54,long,streaming,0.1754,0.1092,803.06,
multiwoz_PMUL1745_turn3,multiwoz,en,PMUL1745,3,314,22.56,long,non-streaming,0.1429,0.0623,1399.62,
multiwoz_PMUL1745_turn3,multiwoz,en,PMUL1745,3,314,22.56,long,streaming,0.1587,0.0689,682.54,
multiwoz_MUL2018_turn3,multiwoz,en,MUL2018,3,323,22.81,long,non-streaming,0.1695,0.0732,1396.88,
multiwoz_MUL2018_turn3,multiwoz,en,MUL2018,3,323,22.81,long,streaming,0.2034,0.0764,752.62,
crosswoz_98_turn2,crosswoz,zh,98,2,104,22.87,long,non-streaming,0.1023,0.1222,1814.75,
crosswoz_98_turn2,crosswoz,zh,98,2,104,22.87,long,streaming,0.1250,0.1667,714.14,
crosswoz_10040_turn2,crosswoz,zh,10040,2,112,22.91,long,non-streaming,0.0515,0.0700,1804.97,
crosswoz_10040_turn2,crosswoz,zh,10040,2,112,22.91,long,streaming,0.0515,0.1000,854.30,
multiwoz_MUL0183_turn2,multiwoz,en,MUL0183,2,343,23.18,long,non-streaming,0.0580,0.0119,1434.64,
multiwoz_MUL0183_turn2,multiwoz,en,MUL0183,2,343,23.18,long,streaming,0.0870,0.0148,614.24,
multiwoz_PMUL2034_turn2,multiwoz,en,PMUL2034,2,348,23.42,long,non-streaming,0.1970,0.0444,1414.66,
multiwoz_PMUL2034_turn2,multiwoz,en,PMUL2034,2,348,23.42,long,streaming,0.2424,0.0503,1084.54,
multiwoz_MUL0874_turn3,multiwoz,en,MUL0874,3,344,23.46,long,non-streaming,0.2333,0.0843,1769.49,
multiwoz_MUL0874_turn3,multiwoz,en,MUL0874,3,344,23.46,long,streaming,0.2667,0.0904,1105.61,
multiwoz_PMUL4612_turn3,multiwoz,en,PMUL4612,3,362,23.52,long,non-streaming,0.0139,0.0057,1535.59,
multiwoz_PMUL4612_turn3,multiwoz,en,PMUL4612,3,362,23.52,long,streaming,0.0417,0.0085,805.85,
crosswoz_11361_turn2,crosswoz,zh,11361,2,120,23.64,long,non-streaming,0.0463,0.0636,1976.25,
crosswoz_11361_turn2,crosswoz,zh,11361,2,120,23.64,long,streaming,0.0463,0.0636,1437.06,
multiwoz_PMUL2936_turn3,multiwoz,en,PMUL2936,3,329,23.88,long,non-streaming,0.2833,0.1258,1491.38,
multiwoz_PMUL2936_turn3,multiwoz,en,PMUL2936,3,329,23.88,long,streaming,0.2667,0.1447,1436.10,
multiwoz_PMUL0085_turn3,multiwoz,en,PMUL0085,3,321,24.01,long,non-streaming,0.2656,0.0977,1286.89,
multiwoz_PMUL0085_turn3,multiwoz,en,PMUL0085,3,321,24.01,long,streaming,0.2500,0.1010,942.10,
crosswoz_11613_turn3,crosswoz,zh,11613,3,112,24.09,long,non-streaming,0.0549,0.1224,1889.71,
crosswoz_11613_turn3,crosswoz,zh,11613,3,112,24.09,long,streaming,0.0659,0.0918,629.57,
crosswoz_8202_turn2,crosswoz,zh,8202,2,117,24.22,long,non-streaming,0.0707,0.0891,1804.41,
crosswoz_8202_turn2,crosswoz,zh,8202,2,117,24.22,long,streaming,0.0707,0.1089,1073.07,
multiwoz_PMUL4499_turn3,multiwoz,en,PMUL4499,3,433,24.29,long,non-streaming,0.2400,0.1754,1720.51,
multiwoz_PMUL4499_turn3,multiwoz,en,PMUL4499,3,433,24.29,long,streaming,0.2533,0.1659,557.18,
multiwoz_PMUL4885_turn3,multiwoz,en,PMUL4885,3,331,24.40,long,non-streaming,0.2429,0.0981,1588.78,
multiwoz_PMUL4885_turn3,multiwoz,en,PMUL4885,3,331,24.40,long,streaming,0.2714,0.1013,1130.08,
crosswoz_12298_turn2,crosswoz,zh,12298,2,122,24.58,long,non-streaming,0.0094,0.0367,1830.05,
crosswoz_12298_turn2,crosswoz,zh,12298,2,122,24.58,long,streaming,0.0283,0.0734,1124.23,
multiwoz_MUL0183_turn3,multiwoz,en,MUL0183,3,439,24.71,long,non-streaming,0.1591,0.0843,1673.98,
multiwoz_MUL0183_turn3,multiwoz,en,MUL0183,3,439,24.71,long,streaming,0.1705,0.0843,1213.63,
multiwoz_MUL1203_turn3,multiwoz,en,MUL1203,3,405,25.05,long,non-streaming,0.1351,0.0405,1618.54,
multiwoz_MUL1203_turn3,multiwoz,en,MUL1203,3,405,25.05,long,streaming,0.1892,0.0481,869.17,
crosswoz_9033_turn2,crosswoz,zh,9033,2,119,25.30,long,non-streaming,0.0571,0.0748,2188.99,
crosswoz_9033_turn2,crosswoz,zh,9033,2,119,25.30,long,streaming,0.0476,0.1028,831.80,
multiwoz_MUL1191_turn3,multiwoz,en,MUL1191,3,372,25.46,long,non-streaming,0.1688,0.0852,1722.18,
multiwoz_MUL1191_turn3,multiwoz,en,MUL1191,3,372,25.46,long,streaming,0.1688,0.0824,1578.66,
multiwoz_MUL2174_turn3,multiwoz,en,MUL2174,3,302,25.60,long,non-streaming,0.1754,0.0959,1709.99,
multiwoz_MUL2174_turn3,multiwoz,en,MUL2174,3,302,25.60,long,streaming,0.2105,0.0890,671.35,
crosswoz_497_turn3,crosswoz,zh,497,3,131,25.65,long,non-streaming,0.0446,0.0776,2015.27,
crosswoz_497_turn3,crosswoz,zh,497,3,131,25.65,long,streaming,0.0536,0.0862,610.47,
crosswoz_11406_turn3,crosswoz,zh,11406,3,128,25.67,long,non-streaming,0.0561,0.0901,2042.27,
crosswoz_11406_turn3,crosswoz,zh,11406,3,128,25.67,long,streaming,0.0654,0.0811,657.74,
crosswoz_12299_turn2,crosswoz,zh,12299,2,122,25.69,long,non-streaming,0.0280,0.0459,2021.33,
crosswoz_12299_turn2,crosswoz,zh,12299,2,122,25.69,long,streaming,0.0374,0.0642,1007.08,
crosswoz_3145_turn2,crosswoz,zh,3145,2,123,25.75,long,non-streaming,0.0364,0.0536,2147.26,
crosswoz_3145_turn2,crosswoz,zh,3145,2,123,25.75,long,streaming,0.0455,0.0804,1385.26,
crosswoz_9365_turn3,crosswoz,zh,9365,3,137,25.87,long,non-streaming,0.0708,0.1017,1999.04,
crosswoz_9365_turn3,crosswoz,zh,9365,3,137,25.87,long,streaming,0.0973,0.1271,603.57,
crosswoz_10382_turn3,crosswoz,zh,10382,3,138,26.17,long,non-streaming,0.0504,0.0813,2090.32,
crosswoz_10382_turn3,crosswoz,zh,10382,3,138,26.17,long,streaming,0.1008,0.1301,908.44,
multiwoz_PMUL4031_turn3,multiwoz,en,PMUL4031,3,391,26.30,long,non-streaming,0.0286,0.0053,1747.64,
multiwoz_PMUL4031_turn3,multiwoz,en,PMUL4031,3,391,26.30,long,streaming,0.0714,0.0187,810.84,
multiwoz_PMUL4254_turn3,multiwoz,en,PMUL4254,3,337,26.49,long,non-streaming,0.2537,0.1242,1693.50,
multiwoz_PMUL4254_turn3,multiwoz,en,PMUL4254,3,337,26.49,long,streaming,0.2836,0.1304,854.27,
crosswoz_8424_turn3,crosswoz,zh,8424,3,182,26.51,long,non-streaming,0.3007,0.3270,2078.90,
crosswoz_8424_turn3,crosswoz,zh,8424,3,182,26.51,long,streaming,0.3333,0.3711,1402.41,
crosswoz_8672_turn2,crosswoz,zh,8672,2,125,26.59,long,non-streaming,0.0841,0.1009,2074.93,
crosswoz_8672_turn2,crosswoz,zh,8672,2,125,26.59,long,streaming,0.0935,0.1468,638.19,
multiwoz_PMUL0460_turn3,multiwoz,en,PMUL0460,3,353,26.62,long,non-streaming,0.2958,0.1108,1717.47,
multiwoz_PMUL0460_turn3,multiwoz,en,PMUL0460,3,353,26.62,long,streaming,0.3239,0.1108,664.67,
crosswoz_10296_turn2,crosswoz,zh,10296,2,121,26.67,long,non-streaming,0.0185,0.0364,2072.50,
crosswoz_10296_turn2,crosswoz,zh,10296,2,121,26.67,long,streaming,0.0278,0.0636,822.44,
crosswoz_8707_turn3,crosswoz,zh,8707,3,161,26.68,long,non-streaming,0.2535,0.2789,2043.68,
crosswoz_8707_turn3,crosswoz,zh,8707,3,161,26.68,long,streaming,0.2535,0.2789,850.36,
multiwoz_MUL1332_turn4,multiwoz,en,MUL1332,4,344,26.85,long,non-streaming,0.3284,0.1515,1694.69,
multiwoz_MUL1332_turn4,multiwoz,en,MUL1332,4,344,26.85,long,streaming,0.3881,0.1758,854.50,
multiwoz_PMUL2130_turn3,multiwoz,en,PMUL2130,3,403,26.89,long,non-streaming,0.0811,0.0362,2090.93,
multiwoz_PMUL2130_turn3,multiwoz,en,PMUL2130,3,403,26.89,long,streaming,0.1216,0.0439,778.08,
multiwoz_MUL0711_turn3,multiwoz,en,MUL0711,3,364,27.05,long,non-streaming,0.1200,0.0510,1652.16,
multiwoz_MUL0711_turn3,multiwoz,en,MUL0711,3,364,27.05,long,streaming,0.9200,0.9150,1745.76,
multiwoz_MUL1320_turn4,multiwoz,en,MUL1320,4,350,27.13,long,non-streaming,0.3030,0.1557,1753.03,
multiwoz_MUL1320_turn4,multiwoz,en,MUL1320,4,350,27.13,long,streaming,0.3182,0.1677,1236.15,
crosswoz_9138_turn3,crosswoz,zh,9138,3,138,27.14,long,non-streaming,0.0427,0.0968,2224.42,
crosswoz_9138_turn3,crosswoz,zh,9138,3,138,27.14,long,streaming,0.0684,0.1048,819.97,
crosswoz_9080_turn2,crosswoz,zh,9080,2,132,27.38,long,non-streaming,0.0684,0.0833,2060.20,
crosswoz_9080_turn2,crosswoz,zh,9080,2,132,27.38,long,streaming,0.0769,0.1000,1426.43,
crosswoz_10574_turn3,crosswoz,zh,10574,3,142,27.89,long,non-streaming,0.0806,0.1094,2172.37,
crosswoz_10574_turn3,crosswoz,zh,10574,3,142,27.89,long,streaming,0.0887,0.1094,854.22,
multiwoz_MUL1459_turn3,multiwoz,en,MUL1459,3,381,27.90,long,non-streaming,0.1013,0.0541,1771.18,
multiwoz_MUL1459_turn3,multiwoz,en,MUL1459,3,381,27.90,long,streaming,0.1266,0.0568,911.50,
multiwoz_MUL0076_turn3,multiwoz,en,MUL0076,3,402,28.07,long,non-streaming,0.1467,0.0649,1728.78,
multiwoz_MUL0076_turn3,multiwoz,en,MUL0076,3,402,28.07,long,streaming,0.2267,0.0545,1064.09,
crosswoz_422_turn3,crosswoz,zh,422,3,138,28.21,long,non-streaming,0.0508,0.0820,2002.98,
crosswoz_422_turn3,crosswoz,zh,422,3,138,28.21,long,streaming,0.0508,0.0902,761.66,
crosswoz_11893_turn2,crosswoz,zh,11893,2,141,28.63,long,non-streaming,0.0238,0.0391,2096.55,
crosswoz_11893_turn2,crosswoz,zh,11893,2,141,28.63,long,streaming,0.0317,0.0625,1223.37,
crosswoz_12011_turn2,crosswoz,zh,12011,2,139,28.98,long,non-streaming,0.0574,0.0726,2210.84,
crosswoz_12011_turn2,crosswoz,zh,12011,2,139,28.98,long,streaming,0.0820,0.1210,669.42,
multiwoz_MUL1152_turn3,multiwoz,en,MUL1152,3,402,29.06,long,non-streaming,0.1918,0.0611,1649.80,
multiwoz_MUL1152_turn3,multiwoz,en,MUL1152,3,402,29.06,long,streaming,0.2466,0.0738,1049.59,
crosswoz_8436_turn2,crosswoz,zh,8436,2,136,29.08,long,non-streaming,0.0579,0.0732,1952.94,
crosswoz_8436_turn2,crosswoz,zh,8436,2,136,29.08,long,streaming,0.0579,0.0976,873.45,
multiwoz_MUL1377_turn2,multiwoz,en,MUL1377,2,369,29.25,long,non-streaming,0.1667,0.0655,1750.65,
multiwoz_MUL1377_turn2,multiwoz,en,MUL1377,2,369,29.25,long,streaming,0.1667,0.0855,998.40,
multiwoz_PMUL2175_turn3,multiwoz,en,PMUL2175,3,400,29.51,long,non-streaming,0.2603,0.1554,1801.90,
multiwoz_PMUL2175_turn3,multiwoz,en,PMUL2175,3,400,29.51,long,streaming,0.3151,0.1813,1190.20,
multiwoz_MUL0069_turn3,multiwoz,en,MUL0069,3,379,29.59,long,non-streaming,0.2105,0.1247,1699.60,
multiwoz_MUL0069_turn3,multiwoz,en,MUL0069,3,379,29.59,long,streaming,0.1974,0.1220,1087.57,
crosswoz_10197_turn3,crosswoz,zh,10197,3,146,29.87,long,non-streaming,0.0244,0.0551,2314.27,
crosswoz_10197_turn3,crosswoz,zh,10197,3,146,29.87,long,streaming,0.0569,0.0630,1000.46,
crosswoz_10661_turn3,crosswoz,zh,10661,3,151,29.87,long,non-streaming,0.0547,0.0970,2287.01,
crosswoz_10661_turn3,crosswoz,zh,10661,3,151,29.87,long,streaming,0.0703,0.0970,795.95,
crosswoz_1101_turn3,crosswoz,zh,1101,3,145,29.90,long,non-streaming,0.0488,0.0787,2240.14,
crosswoz_1101_turn3,crosswoz,zh,1101,3,145,29.90,long,streaming,0.0407,0.0945,815.69,
multiwoz_MUL1027_turn3,multiwoz,en,MUL1027,3,409,29.96,long,non-streaming,0.1975,0.0775,1622.83,
multiwoz_MUL1027_turn3,multiwoz,en,MUL1027,3,409,29.96,long,streaming,0.2593,0.1050,780.81,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,non-streaming,0.0645,0.0794,2603.29,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,streaming,0.0726,0.1190,1069.74,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,non-streaming,0.1667,0.0873,1947.90,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,streaming,0.2179,0.0973,954.35,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,non-streaming,0.2179,0.1241,1892.99,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,streaming,0.2308,0.1314,1623.61,
